Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
22/1/2020;571,89;594,5;559,1;570;570;25;30652953
21/1/2020;530,25;548,58;528,41;547,65;547,65;10;16911180
17/1/2020;507,61;515,67;503,16;510,01;510,01;300;12849549
16/1/2020;493,75;514,46;492,17;512,81;512,81;200;21071313
15/1/2020;529,76;537,84;516,79;517,21;517,21;500;16621950
14/1/2020;544,26;547,41;524,9;538,39;538,39;7;28118230
13/1/2020;493,5;525,63;492;524,86;524,86;7;26144361
10/1/2020;481,79;484,94;473,7;478,53;478,53;1;12461901
9/1/2020;497,1;498,8;472,87;480,6;480,6;10;27553353
8/1/2020;473,7;498,49;468,23;492,03;492,03;50;30348056
7/1/2020;461,4;471,63;453,36;469,29;469,29;80;17438260
6/1/2020;440,47;451,52;440;451,4;451,4;48;9708791
3/1/2020;440,5;454;436,92;442,95;442,95;4;17360822
2/1/2020;424,5;430,7;421,71;430,1;430,1;100;9212303
31/12/2019;405;421,29;402,08;417,65;417,65;300;9698592
30/12/2019;428,79;429;409,26;414,58;414,58;1;12133477
27/12/2019;435;435,31;426,11;430,2;430,2;12;9325422
26/12/2019;427,91;433,48;426,35;430,64;430,64;10;10187009
24/12/2019;418,36;425,47;412,69;425,25;425,25;200;8052499
23/12/2019;411,78;422,01;410;418,87;418,87;42;12711052
20/12/2019;410,29;413;400,19;405,54;405,54;20;13191719
19/12/2019;397,32;406,85;396,5;403,78;403,78;10;17277192
18/12/2019;380,63;395,22;380,58;393,15;393,15;2;13384958
17/12/2019;378,99;385,5;375,9;378,88;378,88;9;8047085
16/12/2019;362,55;383,61;362,5;381,42;381,42;2;17138738
13/12/2019;361,05;365,21;354,64;358,17;358,17;64;6204192
12/12/2019;354,92;362,74;353,23;359,72;359,72;50;7413462
11/12/2019;351,88;357,19;351,09;352,65;352,65;6;6613543
10/12/2019;339,96;350,73;339,31;348,67;348,67;100;8559729
9/12/2019;336,59;344,45;335,08;339,53;339,53;306;8742950
6/12/2019;335;338,86;334,77;335,9;335,9;100;7332423
5/12/2019;332,83;334,42;327,25;330,31;330,31;1;3484164
4/12/2019;337,75;337,86;332,85;333,03;333,03;1;5400340
3/12/2019;332,62;337,91;332,19;336,18;336,18;11;6407671
2/12/2019;329,4;336,38;328,69;334,96;334,96;100;5832266
29/11/2019;331,11;331,26;327,5;329,94;329,94;25;2465166
27/11/2019;331,12;333,93;328,57;331,29;331,29;1;5517913
26/11/2019;335,27;335,5;327,1;328,75;328,75;4;7508656
25/11/2019;344,32;344,57;334,46;335,99;335,99;5;11948125
22/11/2019;340,16;341;330;333,04;333,04;3;16470880
21/11/2019;354,51;360,84;354;355,16;355,16;100;5643107
20/11/2019;360;361,2;349,57;352,37;352,37;100;6134479
19/11/2019;351,75;359,99;347,8;359,51;359,51;28;7423638
18/11/2019;352,92;353,15;346,1;350,02;350,02;100;4255385
15/11/2019;350,64;352,8;348,36;352,25;352,25;8;4515143
14/11/2019;346,11;353,84;342,91;349,48;349,48;42;5936071
13/11/2019;355;356,33;345,18;345,92;345,92;100;8253780
12/11/2019;346,9;350,37;344,04;349,93;349,93;33;7164121
11/11/2019;343,95;349,19;342;345,08;345,08;100;9773008
8/11/2019;334,5;337,46;332,5;336,94;336,94;37;5915082
7/11/2019;329,14;341,5;328,02;335,7;335,7;28;14102294
6/11/2019;318;326,72;314,5;326,34;326,34;46;7657495
5/11/2019;319,62;323,51;316,12;317,05;317,05;77;5061823
4/11/2019;314,8;321,94;309,26;320,06;320,06;100;7180142
1/11/2019;316,32;316,48;309,8;313,19;313,19;100;6143537
31/10/2019;313,1;319;313;314,74;314,74;84;4880970
30/10/2019;313;318,79;309,97;314,6;314,6;20;9024478
29/10/2019;319,99;324,3;314,75;315,85;315,85;3;12292214
28/10/2019;327,54;340,84;322,6;327,55;327,55;100;18505679
25/10/2019;297,72;330;296,11;328,27;328,27;400;28933339
24/10/2019;298,37;304,93;289,2;299,95;299,95;670;29266547
23/10/2019;254,5;256,14;251,35;254,32;254,32;50;4991182
22/10/2019;254,32;258,33;250,85;255,53;255,53;13;4348319
21/10/2019;258,33;259,5;250,18;253,42;253,42;100;4659361
18/10/2019;260,7;262,8;255,1;257,14;257,14;3;5604516
17/10/2019;262,5;264,78;260,17;261,84;261,84;24;4556576
16/10/2019;257,39;262,1;256,92;259,7;259,7;249;6453653
15/10/2019;257,7;260;254,12;257,86;257,86;300;6329409
14/10/2019;247,9;258,55;247,13;256,87;256,87;14;9972730
11/10/2019;247,15;251,08;246,81;247,78;247,78;1;8212669
10/10/2019;245,28;249,28;241,58;244,76;244,76;100;6145824
9/10/2019;241,32;247,3;240,65;244,53;244,53;65;6590689
8/10/2019;235,87;243,94;234,5;240,22;240,22;100;8370279
7/10/2019;229,8;238,56;228,55;238;238;42;7808516
4/10/2019;231,61;234,78;228,07;231,16;231,16;100;7685058
3/10/2019;231,86;234,48;224,28;232,83;232,83;3;14681097
2/10/2019;243,29;244,65;239,43;243,25;243,25;100;5228103
1/10/2019;241,5;245,95;239,13;245,02;245,02;2;5933409
30/9/2019;243;243,98;236,11;241;241;25;5662743
27/9/2019;242,2;248,71;238,73;241,98;241,98;2;10864459
26/9/2019;230,66;243,31;227,4;242,51;242,51;29;11518040
25/9/2019;224,56;228,98;218,36;228,77;228,77;1;9221763
24/9/2019;241,52;241,99;222,61;223,43;223,43;100;12471979
23/9/2019;240;245,18;239,22;241,31;241,31;46;4146296
20/9/2019;246,49;246,95;238,16;240,51;240,51;83;6001447
19/9/2019;246;247,94;244,84;246,58;246,58;8;4556661
18/9/2019;245;248,17;242,37;243,53;243,53;100;3995388
17/9/2019;242,47;245,6;240,37;244,82;244,82;100;3719294
16/9/2019;246;247,43;241,17;242,74;242,74;100;4560394
13/9/2019;246,96;248,45;244,87;245,26;245,26;2;5042037
12/9/2019;247,7;253,5;244,4;245,93;245,93;50;8289639
11/9/2019;237,38;248,17;236;246,87;246,87;100;9541326
10/9/2019;230,8;235,44;228,94;235,41;235,41;32;4715368
9/9/2019;230;233,76;229,23;231,78;231,78;100;4636017
6/9/2019;227,2;229,64;225,17;227,45;227,45;5098;4132293
5/9/2019;222,5;229,8;220,85;229,49;229,49;1;7165745
4/9/2019;226,89;228,46;219,21;220,65;220,65;104;5611382
3/9/2019;224,08;228,95;223,16;225,07;225,07;10;5160066
30/8/2019;229,15;232,44;224,21;225,51;225,51;23;9056457
29/8/2019;219;223,4;218;221,73;221,73;2;4919355
28/8/2019;213,69;217,25;212,31;215,5;215,5;100;3098551
27/8/2019;215,74;218,8;212,03;214,29;214,29;138;5073905
26/8/2019;213,6;214,95;211,54;214,93;214,93;100;4807554
23/8/2019;219,97;221,17;211,35;211,81;211,81;100;7773678
22/8/2019;222,8;225,4;218,22;222,38;222,38;200;6301783
21/8/2019;222,01;223,22;217,6;220,79;220,79;10;7577246
20/8/2019;227,62;229,09;224,54;225,69;225,69;12;3813574
19/8/2019;224,21;227,83;221,7;226,96;226,96;300;5137782
16/8/2019;216,66;222,24;216,02;219,84;219,84;10;4875692
15/8/2019;220,86;221,56;211,55;215,27;215,27;100;7954045
14/8/2019;231,21;231,5;216,69;219,62;219,62;8996;9177162
13/8/2019;228,81;236;227,55;234,83;234,83;100;4697290
12/8/2019;232,99;235,77;228,75;229,22;229,22;100;4427214
9/8/2019;236,05;238,96;233,81;235,02;235,02;400;3745254
8/8/2019;234,45;239,8;232,65;238,2;238,2;1;5092310
7/8/2019;226,5;233,57;225,8;233,55;233,55;5;4655823
6/8/2019;231,88;232,5;225,75;230,5;230,5;100;5343433
5/8/2019;229,6;231,37;225,78;228,38;228,38;100;6725009
2/8/2019;231,35;236,27;229,23;234,21;234,21;12;5833938
1/8/2019;242,65;244,51;231,77;233,76;233,76;98;8037834
31/7/2019;243;246,68;236,65;242,05;242,05;70;8917197
30/7/2019;232,9;243,36;232,18;242,17;242,17;52;7928972
29/7/2019;227,09;235,94;226,03;235,87;235,87;1;9007492
26/7/2019;226,92;230,26;222,25;228,18;228,18;9;9835684
25/7/2019;233,5;234,5;225,55;228,57;228,57;18;21708242
24/7/2019;259,17;266,07;258,16;265,44;265,44;200;7254017
23/7/2019;256,71;260,48;254,5;260,01;260,01;30;4797795
22/7/2019;258,75;262,16;254,19;255,57;255,57;100;6587921
19/7/2019;255,69;259,96;254,62;258,43;258,43;9;6810313
18/7/2019;255,05;255,75;251,89;253,49;253,49;250;4567750
17/7/2019;255,67;258,31;253,35;254,86;254,86;40;9554953
16/7/2019;249,3;253,53;247,93;252,43;252,43;6;7963734
15/7/2019;248;254,42;244,86;253,1;253,1;3;10575738
12/7/2019;239,75;244,99;239,71;244,97;244,97;100;8462540
11/7/2019;238,14;241,5;235,8;238,6;238,6;1;7328670
10/7/2019;234,15;238,8;233,14;238,75;238,75;100;8483709
9/7/2019;228,97;231;227,28;230,12;230,12;100;5978198
8/7/2019;231,24;232,25;228,66;230,34;230,34;4820;5842425
5/7/2019;234,57;235,45;230,8;233,09;233,09;100;6891051
3/7/2019;239,39;241,57;234,51;234,9;234,9;20;14196488
2/7/2019;228,89;229,15;222,22;224,5;224,5;3;6907464
1/7/2019;230,21;233,1;226,28;227,16;227,16;65;7953993
28/6/2019;220,99;225,17;220,8;223,28;223,28;100;5586321
27/6/2019;219,45;222,82;217,35;222,8;222,8;22;5976871
26/6/2019;220,31;227,23;218,1;219,36;219,36;100;8239565
25/6/2019;224,39;225,34;219,49;219,94;219,94;25;5828548
24/6/2019;223,24;225,86;221,02;223,82;223,82;100;5458094
21/6/2019;216,22;222,18;215,5;221,78;221,78;13;7661003
20/6/2019;223;226,9;220,11;225;225;5;3571233
19/6/2019;225,11;227,77;221,06;226,44;226,44;454;6259027
18/6/2019;228,72;234,74;222,56;224,61;224,61;100;12347182
17/6/2019;215,48;227;214,27;224,87;224,87;68;11936304
14/6/2019;211,25;216,65;210,4;214,92;214,92;22;7332507
13/6/2019;210,38;214,9;207,51;213,8;213,8;17;7967732
12/6/2019;222,95;223,38;209;209,56;209,56;5;14489868
11/6/2019;219,14;220,9;213,5;217,43;217,43;50;10566245
10/6/2019;210,25;216,94;209,01;212,58;212,58;325;10106737
7/6/2019;205;210,84;203,5;204,5;204,5;100;15364152
6/6/2019;204,44;211;201,8;205,79;205,79;25;19781308
5/6/2019;198,68;201,28;191,85;196,95;196,95;1;12825036
4/6/2019;181,1;193,71;179,61;193,52;193,52;53;13144769
3/6/2019;185,51;186,68;176,99;178,87;178,87;100;12643662
31/5/2019;185,1;189,92;184,1;185,17;185,17;5;9444485
30/5/2019;188,75;192,26;187,02;188,34;188,34;31;7303239
29/5/2019;187,1;192,39;185,04;189,82;189,82;75;11477840
28/5/2019;191,2;195;187,85;188,77;188,77;100;9925000
24/5/2019;199,83;199,98;188,75;190,61;190,61;100;13674945
23/5/2019;194,34;199,47;186,22;195,53;195,53;38;25991493
22/5/2019;199,1;203,94;191,78;193,18;193,18;100;17371788
21/5/2019;197,76;207,4;196,04;205,12;205,12;10;17382337
20/5/2019;202,8;206;195,25;205,4;205,4;5;19969931
17/5/2019;221,96;222,24;208,92;211,25;211,25;1;17164769
16/5/2019;229,49;231;226,5;228,45;228,45;100;7064793
15/5/2019;229,32;232,44;225,25;231,82;231,82;62;6952681
14/5/2019;229,3;234,5;228;232,29;232,29;6;6565598
13/5/2019;232,01;232,47;224,5;227,21;227,21;100;10541791
10/5/2019;239,75;241,99;236,02;239,07;239,07;1;6635294
9/5/2019;242;243,68;236,94;241,93;241,93;5;6516939
8/5/2019;246,94;250,6;244,2;244,65;244,65;100;5649900
7/5/2019;256,8;257,21;245,1;247,98;247,98;6;9488293
6/5/2019;250,02;258,35;248,5;255,36;255,36;20;9854356
3/5/2019;243,86;256,61;243,49;254,98;254,98;26;22168974
2/5/2019;245,52;247,13;237,72;244,07;244,07;53;17742277
1/5/2019;238,85;240;231,5;234,01;234,01;2;10687256
30/4/2019;242,06;244,21;237;238,69;238,69;1;9438900
29/4/2019;235,86;243,98;232,17;241,47;241,47;1;16684971
26/4/2019;246,5;246,68;231,13;235,14;235,14;1;22061127
25/4/2019;255;259;246,07;247,63;247,63;2;21820117
24/4/2019;263,85;265,32;258;258,66;258,66;1;9352332
23/4/2019;260,15;265,6;255,75;263,9;263,9;1;10907792
22/4/2019;269;269,68;262,48;262,75;262,75;1;12090683
18/4/2019;271,23;274,84;269,75;273,26;273,26;100;5858868
17/4/2019;274,75;274,79;268,54;271,23;271,23;1176;5117041
16/4/2019;265,75;275;264,72;273,36;273,36;4;7263269
15/4/2019;268,63;268,88;258,63;266,38;266,38;50;10030918
12/4/2019;270,22;271,95;266,83;267,7;267,7;1;6725659
11/4/2019;268,3;270,5;265,6;268,42;268,42;10;9776425
10/4/2019;276,74;278,38;272,89;276,06;276,06;3;7043660
9/4/2019;271,65;275;269,61;272,31;272,31;34586;5893161
8/4/2019;277,69;281,16;270,44;273,2;273,2;183;10358226
5/4/2019;269,86;276,1;266,11;274,96;274,96;2;13016306
4/4/2019;261,89;271,2;260,59;267,78;267,78;33;23676780
3/4/2019;287,32;296,17;287,17;291,81;291,81;24;7910921
2/4/2019;288,3;289,44;283,88;285,88;285,88;103;5424852
1/4/2019;282,62;289,2;281,28;289,18;289,18;7;8092662
29/3/2019;278,7;280,16;274,5;279,86;279,86;1;5979296
28/3/2019;277,16;280,33;275,1;278,62;278,62;2;6757225
27/3/2019;268,75;275,37;268,18;274,83;274,83;100;8751591
26/3/2019;264,44;270,26;264,43;267,77;267,77;1;7341693
25/3/2019;259,71;263,18;254,46;260,42;260,42;100;10202243
22/3/2019;272,58;272,8;264;264,53;264,53;12;8721422
21/3/2019;272,6;276,45;268,45;274,02;274,02;2;5930612
20/3/2019;269,69;274,97;266,3;273,6;273,6;1;6880995
19/3/2019;267,5;273,3;263,46;267,47;267,47;8;11773540
18/3/2019;276;278,05;267,3;269,49;269,49;100;10264142
15/3/2019;283,51;283,72;274,4;275,43;275,43;100;14752363
14/3/2019;292,45;295,39;288,29;289,96;289,96;3;7034731
13/3/2019;283,9;291,99;282,7;288,96;288,96;10;6815555
12/3/2019;286,49;288,07;281,06;283,36;283,36;1;7486868
11/3/2019;283,52;291,28;280,5;290,92;290,92;5;7365989
8/3/2019;276,91;285,59;275,89;284,14;284,14;1;8779576
7/3/2019;278,84;284,7;274,25;276,59;276,59;8;9295708
6/3/2019;276,48;281,51;274,39;276,24;276,24;4968;10247053
5/3/2019;282;284;270,1;276,54;276,54;4;18558852
4/3/2019;298,12;299;282,78;285,36;285,36;1;16784861
1/3/2019;306,94;307,13;291,9;294,66;294,66;8610;22530614
28/2/2019;318,92;320;310,81;319,88;319,88;20;8921339
27/2/2019;301,78;316,3;300,55;314,74;314,74;20;11054374
26/2/2019;292,22;302,01;288,77;297,86;297,86;1;8551119
25/2/2019;297,91;302,9;297;298,7;298,7;1;6136113
22/2/2019;294,49;296,5;292,1;294,71;294,71;24;5693447
21/2/2019;301,81;303,24;290,5;291,23;291,23;1;8861956
20/2/2019;304,41;306,3;299;302,47;302,47;29;6906373
19/2/2019;306,56;311,54;305,47;305,64;305,64;5;4079667
15/2/2019;304,5;308;303,9;307,88;307,88;20;3820387
14/2/2019;303,38;306,77;301;303,77;303,77;100;5177390
13/2/2019;312,35;312,75;305,57;308,12;308,12;1;5015284
12/2/2019;316,2;318,19;309,62;311,81;311,81;1;5411271
11/2/2019;311,6;318,6;310,5;312,84;312,84;1;7056792
8/2/2019;306,83;307,45;298,5;305,8;305,8;8187;5813023
7/2/2019;313,3;314,7;303;307,51;307,51;5;6490428
6/2/2019;319,59;324,24;315,62;317,22;317,22;1;4988535
5/2/2019;312,49;322,44;312,25;321,35;321,35;25;6712707
4/2/2019;312,98;315,3;301,88;312,79;312,79;20;7232128
1/2/2019;305,42;316,1;303,5;312,21;312,21;400;7241139
31/1/2019;301;311,56;294;306,97;306,97;13;12379833
30/1/2019;300,45;309;298,49;308,77;308,77;5;9697857
29/1/2019;295,27;298,56;291,8;297,46;297,46;100;4546749
28/1/2019;292,91;297,46;287,75;296,38;296,38;1;6373031
25/1/2019;294,39;298,52;289,55;297,04;297,04;1;6196167
24/1/2019;283,03;293,68;279,28;291,7;291,7;1;7699149
23/1/2019;292,5;294,5;281,69;287,59;287,59;1;12345300
22/1/2019;304,82;308;295,5;298,8;298,8;10;11151022
18/1/2019;323;327,13;299,73;302,26;302,26;100;23995939
17/1/2019;346,21;351,5;344,15;347,31;347,31;1;3611403
16/1/2019;344,78;352;343,5;346,05;346,05;403;4661869
15/1/2019;335;348,8;334,5;344,43;344,43;300;5995148
14/1/2019;342,38;342,5;334;334,4;334,4;29;5224815
11/1/2019;342,09;348,41;338,77;347,26;347,26;100;5017669
10/1/2019;334,4;345,39;331,79;344,97;344,97;1469;6026909
9/1/2019;335,5;343,5;331,47;338,53;338,53;137;5190939
8/1/2019;341,96;344,01;327,02;335,35;335,35;50;6973008
7/1/2019;321,72;336,74;317,75;334,96;334,96;20;7488070
4/1/2019;306;318;302,73;317,69;317,69;250;7237347
3/1/2019;307;309,4;297,38;300,37;300,37;1;6374661
2/1/2019;306,1;315,13;298,8;310,12;310,12;2;11538083
31/12/2018;337,79;339,21;325,26;332,8;332,8;56;6262158
28/12/2018;323,1;336,24;318,41;333,87;333,87;100;9882765
27/12/2018;319,84;322,17;301,5;316,13;316,13;10;8543264
26/12/2018;300;326,97;294,09;326,09;326,09;185;7577988
25/12/2018;313,5;314,5;295,2;319,77;319,77;0;0
24/12/2018;313,5;314,5;295,2;295,39;295,39;15;5556555
21/12/2018;317,4;323,47;312,44;319,96;319,96;1;7019694
20/12/2018;327,05;330,29;311,87;315,38;315,38;3;8887291
19/12/2018;337,6;347,01;329,74;332,97;332,97;2;7006013
18/12/2018;350,54;351,55;333,78;337,03;337,03;3;6968788
17/12/2018;362;365,7;343,88;348,42;348,42;5;7488826
14/12/2018;375;377,87;364,33;365,61;365,61;627;6193771
13/12/2018;370,15;377,44;366,75;376,79;376,79;100;7313723
12/12/2018;369,42;371,91;365,16;366,6;366,6;100;4963993
11/12/2018;369,91;372,17;360,23;366,76;366,76;221;6264351
10/12/2018;360;365,98;353,12;365,15;365,15;144;6558232
7/12/2018;369;379,49;357,66;357,97;357,97;100;11238026
6/12/2018;356,01;367,38;350,76;363,06;363,06;40;7761349
5/12/2018;356,05;368,68;352;358,49;358,49;0;0
4/12/2018;356,05;368,68;352;359,7;359,7;18;8297909
3/12/2018;360;366;352;358,64;358,64;7;8162594
30/11/2018;341,83;351,6;338,26;350,48;350,48;10;5537126
29/11/2018;347;347,5;339,55;341,17;341,17;5;3034596
28/11/2018;345,99;348,28;342,21;347,87;347,87;74;4101652
27/11/2018;340,05;346,96;335,5;343,92;343,92;116;6326523
26/11/2018;325;346,22;325;346;346;347;7895621
23/11/2018;334,35;337,5;325,55;325,83;325,83;100;4200108
21/11/2018;352;353,1;337,4;338,19;338,19;5;4656684
20/11/2018;341,75;349,8;333,55;347,49;347,49;100;7781167
19/11/2018;356,34;366,75;352,88;353,47;353,47;100;9678492
16/11/2018;345,19;355,7;345,12;354,31;354,31;100;7137672
15/11/2018;342,33;348,58;339,04;348,44;348,44;100;4566572
14/11/2018;342,7;347,11;337,15;343,87;343,87;7;4545807
13/11/2018;333,16;344,7;332,2;338,73;338,73;100;48243
12/11/2018;348,37;349,78;330,34;331,28;331,28;10;70790
9/11/2018;349;354;345,23;350,51;350,51;25;55568
8/11/2018;348,5;357,58;348,44;351,29;351,29;70;69803
7/11/2018;343,34;351,18;340,8;348,16;348,16;97;75613
6/11/2018;339,07;348,8;336,09;341,08;341,08;1600;68764
5/11/2018;340,5;343,96;330,14;341,4;341,4;1307;80660
2/11/2018;343,74;349,2;340,91;346,41;346,41;15;76043
1/11/2018;338,26;347,84;334,73;344,28;344,28;1;85996
31/10/2018;332,54;342;329,1;337,32;337,32;100;86129
30/10/2018;328,39;337,9;322,26;329,9;329,9;40;98617
29/10/2018;337,47;347,16;326,5;334,85;334,85;50;160925
26/10/2018;308,25;339,9;306,65;330,9;330,9;25;315676
11/8/2017;356,97;361,26;353,62;357,87;357,87;100;4355950
10/8/2017;361,6;366,65;354,66;355,4;355,4;404;7062339
9/8/2017;361;370;358,95;363,53;363,53;100;6880536
8/8/2017;357,53;368,58;357,4;365,22;365,22;50;7431708
7/8/2017;357,35;359,48;352,75;355,17;355,17;75;6309100
4/8/2017;347;357,27;343,3;356,91;356,91;19;9232560
3/8/2017;345,33;350;343,15;347,09;347,09;5;13523962
2/8/2017;318,94;319,93;313,2;313,6;313,6;10;2415167
1/8/2017;323;324,45;316,13;319,57;319,57;81;8281652
31/7/2017;335,5;341,49;321,04;323,47;323,47;97;8524202
28/7/2017;336,89;339,6;332,51;335,07;335,07;49;4868179
27/7/2017;346;347,5;326,29;334,46;334,46;29;8283068
26/7/2017;340,36;345,5;338,12;343,85;343,85;5;4809401
25/7/2017;345;345,6;334,15;339,6;339,6;200;6977436
24/7/2017;330,24;343,4;330,01;342,52;342,52;10;8597729
21/7/2017;329,46;331,26;325,8;328,4;328,4;100;4870761
20/7/2017;326,9;330,22;324,2;329,92;329,92;9;5141278
19/7/2017;328,23;331,65;323,22;325,26;325,26;100;6345832
17/7/2017;325,54;327,1;313,45;319,57;319,57;5;9826705
14/7/2017;323,19;328,42;321,22;327,78;327,78;100;5607819
13/7/2017;330,11;331,6;319,97;323,41;323,41;20;8576708
12/7/2017;330,4;333,1;324,5;329,52;329,52;169;10317075
11/7/2017;316;327,28;314,3;327,22;327,22;100;11526205
10/7/2017;312,9;317,94;303,13;316,05;316,05;50;13755889
7/7/2017;313,5;317;307,38;313,22;313,22;5;14118825
6/7/2017;317,26;320,79;306,3;308,83;308,83;13;19249550
5/7/2017;347,2;347,24;326,33;327,09;327,09;1;16993537
3/7/2017;370,24;371,35;351,5;352,62;352,62;328;6305401
30/6/2017;363,71;366,77;359,62;361,61;361,61;3;5820355
29/6/2017;370,61;371;354,1;360,75;360,75;13;8200078
28/6/2017;366,68;371,74;362,52;371,24;371,24;63;6290277
27/6/2017;376,4;376,4;362,02;362,37;362,37;160;6976250
26/6/2017;386,69;386,95;373,1;377,49;377,49;27;6596605
23/6/2017;382,45;386,99;379,35;383,45;383,45;3;6423257
22/6/2017;377,99;385;373,57;382,61;382,61;125;7509886
21/6/2017;374,35;376,99;368,02;376,4;376,4;174;4916658
20/6/2017;376,67;378,88;369,73;372,24;372,24;100;7417095
19/6/2017;375;376,7;367,8;369,8;369,8;38;6421741
16/6/2017;377,98;378,01;370,1;371,4;371,4;10;6345936
15/6/2017;372,5;375,46;366,49;375,34;375,34;100;10410815
14/6/2017;381,09;384,25;376,31;380,66;380,66;200;12773018
13/6/2017;367,62;376;366,61;375,95;375,95;39;11772522
12/6/2017;357,99;364,5;350,62;359,01;359,01;6;10507766
9/6/2017;374,42;376,87;354,8;357,32;357,32;17;17248943
8/6/2017;363,75;371,9;360,22;370;370;50;9027741
7/6/2017;356,34;360,5;355,14;359,65;359,65;1;9348446
6/6/2017;344,7;359,49;339,97;352,85;352,85;30;11030030
5/6/2017;338,5;348,44;334,21;347,32;347,32;500;6769093
2/6/2017;339,77;342,88;335,93;339,85;339,85;100;5583776
1/6/2017;344;344,88;337,29;340,37;340,37;26;7601510
31/5/2017;337,69;342,89;335,16;341,01;341,01;20;9931059
30/5/2017;326;336,28;325,76;335,1;335,1;8;7765086
26/5/2017;317,28;325,49;316,31;325,14;325,14;5;7792587
25/5/2017;311,02;316,97;307,81;316,83;316,83;100;5000396
